TEXT,DEPART,DESTINATION,ERROR
Je suis en train de planifier mon voyage de Gare de Colomiers à Gare de Aix-les-Bains-le-Revard. Quel est le meilleur itinéraire?,Gare de Colomiers,Gare de Aix-les-Bains-le-Revard,false
Trajet Gare de St Quentin Niedermodern/Uberach,Gare de St Quentin,Niedermodern/Uberach,false
Emmène moi de St-Aignan-Pl-Wilson à Gare de Oyonnax,St-Aignan-Pl-Wilson,Gare de Oyonnax,false
C'est une catastrophe mon train est annulé. Je devais faire Gare de Bressuire à Gare de Chinon demain soir mais je ne sais pas comment faire.,Gare de Bressuire,Gare de Chinon,false
Putain ce téléphone fais que bugger la je veux juste aller de Mondoubleau-Rue-Leroy à Gare de Miramas c'est pas possible ça,Mondoubleau-Rue-Leroy,Gare de Miramas,false
Je dois aller à Ste-Marie-/-Mines-Maire depuis Gare de WINDEN PFALZ. Quel est le meilleur moyen de transport?,Gare de WINDEN PFALZ,Ste-Marie-/-Mines-Maire,false
Je pars en voyage à Reipertswiller-SP. depuis Gare de Gramat. Quelle est la durée du voyage?,Gare de Gramat,Reipertswiller-SP.,false
Je pars de Saint-Etienne-Chtx GR et je vais à Gare de Bidos,Saint-Etienne-Chtx GR,Gare de Bidos,false
Je vais à Gare de La Douzillère depuis Saverne-(Lycée-Verne). Quel est le meilleur moyen de transport pour s'y rendre?,Saverne-(Lycée-Verne),Gare de La Douzillère,false
arrivée Gare de Manosque-Gréoux et départ Gare de Annemasse,Gare de Annemasse,Gare de Manosque-Gréoux,false
Je pars de Gare de Lille Europe pour aller à Gare de Lyon-Gorge-de-Loup. Est-ce que tu connais un bon itinéraire?,Gare de Lille Europe,Gare de Lyon-Gorge-de-Loup,false
Je pars en voyage à Gare de Lison depuis Gare de Argenton-sur-Creuse. Quel est le meilleur moyen de transport?,Gare de Argenton-sur-Creuse,Gare de Lison,false
Je vais à Gare de Port-Bou pour la première fois. Quelle est la durée du voyage depuis Gare de Limoux?,Gare de Limoux,Gare de Port-Bou,false
Je vais à Gare de Montmédy pour la première fois. Quel est le meilleur moyen de transport depuis Normandie - Gare de Paris-St-Lazare?,Normandie - Gare de Paris-St-Lazare,Gare de Montmédy,false
Je dois aller à Gare de Thiers depuis Gare de St-Jean-de-Maurienne-A.. Quelle est la durée du voyage?,Gare de St-Jean-de-Maurienne-A.,Gare de Thiers,false
Je veux partir de Aubenas-Pl.-de-la-Paix à Gare de WINDEN PFALZ,Aubenas-Pl.-de-la-Paix,Gare de WINDEN PFALZ,false
Je suis en train de planifier mon voyage de Gare de Dieppe à Sarrebourg (Place Math). Quel est le meilleur itinéraire?,Gare de Dieppe,Sarrebourg (Place Math),false
Je suis en train de planifier mon voyage à Morez Lycée depuis Gare de Saumur. Quelle est la durée du voyage?,Gare de Saumur,Morez Lycée,false
Alexis lache cette bouteille je veux aller à Gare de Cannes en partant de Allamps-Esat,Allamps-Esat,Gare de Cannes,false
Je vais à Gare de Le Dorat pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Eymoutiers-Vassiviere?,Gare de Eymoutiers-Vassiviere,Gare de Le Dorat,false
Je suis en train de planifier mon voyage de Aiton-Salle-Polyvalente à Gare de Verneuil-sur-Serre. Quel est le meilleur itinéraire?,Aiton-Salle-Polyvalente,Gare de Verneuil-sur-Serre,false
Je vais à Gare de Saarbrücken /Sarrebruck pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Auxerre-St-Gervais?,Gare de Auxerre-St-Gervais,Gare de Saarbrücken /Sarrebruck,false
Je dois me rendre à Gare de Montbéliard-Ville depuis Le Mont Dore Ski. Quel est le meilleur moyen de transport pour s'y rendre?,Le Mont Dore Ski,Gare de Montbéliard-Ville,false
Je vais à Gare de Willer-sur-Thur depuis Gare de Aubrais-(les). Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Aubrais-(les),Gare de Willer-sur-Thur,false
arrivée Gare de Romans-Bourg-de-Péage et départ Gare de Coppet,Gare de Coppet,Gare de Romans-Bourg-de-Péage,false
Je souhaite partir de Gare de Strasbourg pour aller a Reignac-Bourg-Du-Fau,Gare de Strasbourg,Reignac-Bourg-Du-Fau,false
Je dois aller à Gare de Mulhouse depuis St-Louis-57-Incliné. Quel est le meilleur moyen de transport?,St-Louis-57-Incliné,Gare de Mulhouse,false
arrivée Gare de Tulle et départ St-Pierre-de-Chandieu-R,St-Pierre-de-Chandieu-R,Gare de Tulle,false
Alexis lache cette bouteille je veux aller à Chinon-Lycée-Rabelais en partant de Gare de Bar-le-Duc,Gare de Bar-le-Duc,Chinon-Lycée-Rabelais,false
Je suis en train de planifier mon voyage de Gare de Dives-Cabourg à Gare de Aubrais-(les). Quel est le meilleur itinéraire?,Gare de Dives-Cabourg,Gare de Aubrais-(les),false
Comment va t'on de Gare de Thann-Saint-Jacques à Gare de Perpignan?,Gare de Thann-Saint-Jacques,Gare de Perpignan,false
Je pars de St-Aignan-Lep pour aller à Gare de Vannes. J'ai entendu dire qu'il y avait des bus qui font le trajet. Est-ce vrai?,St-Aignan-Lep,Gare de Vannes,false
Je suis en train de planifier mon voyage à Gare de St-Sulpice (Tarn) depuis Bitche-Camp. Quelle est la durée du voyage?,Bitche-Camp,Gare de St-Sulpice (Tarn),false
Depart Gare de Bidos arrivée Gare de Lamotte-Beuvron,Gare de Bidos,Gare de Lamotte-Beuvron,false
Quel train dois-je prendre pour un Gare de Lunéville-Gare de Toury,Gare de Lunéville,Gare de Toury,false
arrivée Gare de Kehl en partant de Gare de Epinal,Gare de Epinal,Gare de Kehl,false
Putain ce téléphone fais que bugger la je veux juste aller de Pompadour à Gare de Rémilly c'est pas possible ça,Pompadour,Gare de Rémilly,false
Je suis en train de planifier mon voyage de Gare de Tourcoing à Luçay-le-Male. Quel est le meilleur itinéraire?,Gare de Tourcoing,Luçay-le-Male,false
Emmène moi de Gare de Châteauroux à Gare de St-Aignan-Noyers,Gare de Châteauroux,Gare de St-Aignan-Noyers,false
Comment dois-je m'y prendre pour aller de Gare de Ussel à Gare de Lyon-Gorge-de-Loup,Gare de Ussel,Gare de Lyon-Gorge-de-Loup,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Marmande à Gare de Lille Europe. Quelles sont mes options?,Gare de Marmande,Gare de Lille Europe,false
Je pars de Wambrechies pour aller à Gare de Aurillac. Est-ce que tu connais un bon itinéraire?,Wambrechies,Gare de Aurillac,false
Je vais à Gare de Corbigny depuis Châteaubriant. Quelle est la durée du voyage en train?,Châteaubriant,Gare de Corbigny,false
Je vais à Gare de Landerneau pour la première fois. Quel est le meilleur moyen de transport depuis Riom_Es_M_la_Poste.?,Riom_Es_M_la_Poste.,Gare de Landerneau,false
Je suis en train de planifier mon voyage à Gare de Neuchâtel depuis Gare de Coppet. Quelle est la durée du voyage?,Gare de Coppet,Gare de Neuchâtel,false
Le chemin le plus court pour Gare de Sisteron depuis Aubenas-Pl.-de-la-Paix?,Aubenas-Pl.-de-la-Paix,Gare de Sisteron,false
Je pars pour Gare de Jeumont demain. J'habite à Gare de Sarreguemines,Gare de Sarreguemines,Gare de Jeumont,false
Je viens de Le-Blanc-Pl-du-Bateau et je me rends à Gare de Lison pour la première fois. Tu peux me conseiller un moyen de transport?,Le-Blanc-Pl-du-Bateau,Gare de Lison,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Paris-Austerlitz à Gare de Obermodern. Quelles sont mes options?,Gare de Paris-Austerlitz,Gare de Obermodern,false
Je vais à Gare de Thionville depuis Bruyères (Vosges). Quel est le meilleur moyen de transport pour s'y rendre?,Bruyères (Vosges),Gare de Thionville,false
Putain ce téléphone fais que bugger la je veux juste aller de Gare de Neuchâtel à Gare de Freiburg-Breisgau c'est pas possible ça,Gare de Neuchâtel,Gare de Freiburg-Breisgau,false
Je pars en voyage à Gare de Bar-sur-Aube depuis Gare de Bourg-St-Maurice. Quel est le meilleur moyen de transport?,Gare de Bourg-St-Maurice,Gare de Bar-sur-Aube,false
Juvancourt à Gare de Carcassonne,Juvancourt,Gare de Carcassonne,false
Putain ce téléphone fais que bugger la je veux juste aller de St-Gervais-Mairie à Gare de Paris-Montp.3-Vaug. c'est pas possible ça,St-Gervais-Mairie,Gare de Paris-Montp.3-Vaug.,false
Je pars de Gare de Genève demain matin pour aller à Kédange (Eglise). Quelqu'un peut-il me recommander un bon itinéraire?,Gare de Genève,Kédange (Eglise),false
Je pars de Gare de Montréjeau-Gourdan-Pol. et je vais à Gare de Beslé,Gare de Montréjeau-Gourdan-Pol.,Gare de Beslé,false
Le chemin le plus court pour Gare de Elbeuf-St-Aubin depuis Mirecourt (Lycée Agric)?,Mirecourt (Lycée Agric),Gare de Elbeuf-St-Aubin,false
Nous roulons en voiture,Gare de WINDEN PFALZ,Sarralbe,false
Je veux aller de Bruyères Chanzy Gare à Gare de Calais Fréthun.,Bruyères Chanzy Gare,Gare de Calais Fréthun,false
Alexis lache cette bouteille je veux aller à Saint-Léonard Centre en partant de Aiton-Salle-Polyvalente,Aiton-Salle-Polyvalente,Saint-Léonard Centre,false
Je pars en voyage à Gare de Sélestat depuis Gare de St-Emilion. Quelle est la durée du voyage?,Gare de St-Emilion,Gare de Sélestat,false
Je dois aller à Damblain Eglise depuis Gare de Romans-Bourg-de-Péage. Quelle est la durée du voyage?,Gare de Romans-Bourg-de-Péage,Damblain Eglise,false
Y'a t-il un train qui va de Gare de Sisteron à Gare de Besançon-Franche-Comté?,Gare de Sisteron,Gare de Besançon-Franche-Comté,false
Je pars en voyage à Gare de Valençay depuis Chambourg-Chopin. Quel est le meilleur moyen de transport?,Chambourg-Chopin,Gare de Valençay,false
Je suis en train de planifier mon voyage de Gare de St-Pierre-des-Corps à Gare de Mende. Quel est le meilleur itinéraire?,Gare de St-Pierre-des-Corps,Gare de Mende,false
Alexis lache cette bouteille je veux aller à Sarrebourg-Abri-Phalsbo en partant de Gare de Montmédy,Gare de Montmédy,Sarrebourg-Abri-Phalsbo,false
Je pars pour Buzançais demain. J'habite à Gare de Vallorcine,Gare de Vallorcine,Buzançais,false
Je suis en train de planifier mon voyage de Gare de Lille Flandres à Gare de Poligny. Quelle est la meilleure option de transport?,Gare de Lille Flandres,Gare de Poligny,false
Je vais à Gare de Redon pour la première fois. Quelle est la durée du voyage depuis Bort-les-Orgues?,Bort-les-Orgues,Gare de Redon,false
arrivée Gare de Sélestat et départ Gare de St-Aignan-Noyers,Gare de St-Aignan-Noyers,Gare de Sélestat,false
Je vais à Mondoubleau-Rue-Leroy pour la première fois. Quel est le meilleur moyen de transport depuis Sarrebourg (Place Math)?,Sarrebourg (Place Math),Mondoubleau-Rue-Leroy,false
Je vais à Gare de St-Etienne-Châteaucreux depuis Pfaffenhoffen-(Mairie).. Quel est le meilleur moyen de transport pour s'y rendre?,Pfaffenhoffen-(Mairie).,Gare de St-Etienne-Châteaucreux,false
Je pars pour Gare de Lyon-Gorge-de-Loup demain. J'habite à Châteauroux-L-Giraudoux,Châteauroux-L-Giraudoux,Gare de Lyon-Gorge-de-Loup,false
Je vais à Gare de Barr pour la première fois. Quel est le meilleur moyen de transport depuis Saint-Etienne-Chtx GR?,Saint-Etienne-Chtx GR,Gare de Barr,false
je veux un train pour aller a Gare de Muret en partant de Gare de Pagny-sur-Moselle,Gare de Pagny-sur-Moselle,Gare de Muret,false
Comment dois-je m'y prendre pour aller de Gare de Travers à Gare de Eymoutiers-Vassiviere,Gare de Travers,Gare de Eymoutiers-Vassiviere,false
Y'a t-il un train en direction de Gare de Muret et partant de Gare de Ancenis,Gare de Ancenis,Gare de Muret,false
Je pars en voyage à Gare de Bordeaux-St-Jean depuis Routot-Place-de-mairie. Quel est le meilleur moyen de transport?,Routot-Place-de-mairie,Gare de Bordeaux-St-Jean,false
Il me faut un train pour Gare de Veigné depuis Gare de Villers-les-Pots,Gare de Villers-les-Pots,Gare de Veigné,false
Je pars en voyage à Gare de Manosque-Gréoux depuis Gare de Die. Quel est le meilleur moyen de transport?,Gare de Die,Gare de Manosque-Gréoux,false
Comment dois-je m'y prendre pour aller de Gare de Châteaubriant-TT à Gare de Charmes (Vosges),Gare de Châteaubriant-TT,Gare de Charmes (Vosges),false
Je dois aller à Gare de Le-Verdon depuis Gare de Courtalain-St-Pellerin. Quelle est la durée du voyage?,Gare de Courtalain-St-Pellerin,Gare de Le-Verdon,false
Je dois aller à Gare de Guingamp depuis Keskastel. Quel est le meilleur moyen de transport?,Keskastel,Gare de Guingamp,false
Je dois aller à Gare de Monsempron-Libos depuis Gare de Namur. Quel est le meilleur moyen de transport?,Gare de Namur,Gare de Monsempron-Libos,false
Je ne sais pas quoi faire. Il me faut un moyen de transport allant à Gare de St-Marcellin depuis Sarralbe Centre. Quels sont mes options?,Sarralbe Centre,Gare de St-Marcellin,false
Je pars en voyage à Gare de Mazamet depuis Gare de Valence-Ville. Quel est le meilleur moyen de transport?,Gare de Valence-Ville,Gare de Mazamet,false
Emmène moi de Gare de Moulins-sur-Allier à Gare de Lozanne,Gare de Moulins-sur-Allier,Gare de Lozanne,false
Je suis en train de planifier mon voyage de Gare de Perpignan à Lièpvre-(Rte-Vancelle). Quel est le meilleur itinéraire?,Gare de Perpignan,Lièpvre-(Rte-Vancelle),false
Quel train va à St-Louis-57-Incliné depuis Gare de Pagny-sur-Moselle?,Gare de Pagny-sur-Moselle,St-Louis-57-Incliné,false
Je vais à Gare de Castres depuis Gare de Figeac. Quelle est la durée du voyage en train?,Gare de Figeac,Gare de Castres,false
Je dois aller à Châteauroux-Lycée-Agric depuis Moyen. Quelle est la durée du voyage?,Moyen,Châteauroux-Lycée-Agric,false
Je pars en voyage à Gare de Aulnoye Aymeries depuis Gare de Tergnier. Quel est le meilleur moyen de transport?,Gare de Tergnier,Gare de Aulnoye Aymeries,false
Je ne sais pas quoi faire. Il me faut un moyen de transport allant à Gare de St-Pierre-d'Albigny depuis Gare de Limoux. Quels sont mes options?,Gare de Limoux,Gare de St-Pierre-d'Albigny,false
Je pars en voyage à Gare de Lunéville depuis Gare de Hendaye. Quel est le meilleur moyen de transport?,Gare de Hendaye,Gare de Lunéville,false
Je suis en train de planifier mon voyage de Corcieux Le Conti à Gare de Pamiers. Quel est le meilleur itinéraire?,Corcieux Le Conti,Gare de Pamiers,false
Je vais à Gare de Nevers-Le-Banlay depuis Gare de Louhans. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Louhans,Gare de Nevers-Le-Banlay,false
Je vais à Bouzonville depuis Mutzig-Passage-A-Niveau. Quelle est la durée du voyage en train?,Mutzig-Passage-A-Niveau,Bouzonville,false
Je vais à Gare de Vitré depuis Gare de Villers-les-Pots. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Villers-les-Pots,Gare de Vitré,false
Je vais à Gare de Bar-le-Duc depuis Gare de Biganos-Facture. Quelle est la durée du voyage en train?,Gare de Biganos-Facture,Gare de Bar-le-Duc,false
Je vais à Gare de Nogent-sur-Seine depuis Bouxwiller-Schattenmann. Quel est le meilleur moyen de transport pour s'y rendre?,Bouxwiller-Schattenmann,Gare de Nogent-sur-Seine,false
Je suis en train de planifier mon voyage de Gare de Coppet à Sèlestat-(Schwilgué). Quel est le meilleur itinéraire?,Gare de Coppet,Sèlestat-(Schwilgué),false
Je dois me rendre à Gare de Longwy depuis Comines (France). Quel est le meilleur moyen de transport pour s'y rendre?,Comines (France),Gare de Longwy,false
Je pars pour Gare de Saintes demain. J'habite à Luneville-LP,Luneville-LP,Gare de Saintes,false
Je veux partir de Gare de Villefranche-sur-Saône à Gare de Avallon,Gare de Villefranche-sur-Saône,Gare de Avallon,false
Je veux partir de Chaumont-sur-Tharonne à Gare de St-Chély-d'Apcher,Chaumont-sur-Tharonne,Gare de St-Chély-d'Apcher,false
Je pars d'Mauriac et je me dirige à Gare de Voves,Mauriac,Gare de Voves,false
Je vais à Gare de Benfeld depuis Gare de Colmar. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Colmar,Gare de Benfeld,false
Je vais à Ribeauville-Gare-Routiè depuis Privas-Cours-du-Palais. Quelle est la durée du voyage en train?,Privas-Cours-du-Palais,Ribeauville-Gare-Routiè,false
Putain ce téléphone fais que bugger la je veux juste aller de Gare de Macau à Gare de Vesoul c'est pas possible ça,Gare de Macau,Gare de Vesoul,false
Je dois me rendre à Gare de Thesee depuis Gare de Lozanne. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Lozanne,Gare de Thesee,false
Quel est le meilleur itinéraire pour aller de Gare de Château-Renault à Gare de Grenoble,Gare de Château-Renault,Gare de Grenoble,false
Je vais à Gare de Bar-sur-Aube depuis Gare de Pont-de-Dore. Quelle est la durée du voyage en train?,Gare de Pont-de-Dore,Gare de Bar-sur-Aube,false
Affiche moi les trains qui vont de Gare de Mâcon-Loché-TGV à Gare de Bourg-en-Bresse,Gare de Mâcon-Loché-TGV,Gare de Bourg-en-Bresse,false
Gare de Cholet à Gare de Bening,Gare de Cholet,Gare de Bening,false
Guide moi pour le trajet de Gare de Dole-Ville à Gare de Aubagne,Gare de Dole-Ville,Gare de Aubagne,false
Je pars de Gare de St-Vit pour aller à Saverne-(Ht-Barr). J'ai entendu dire qu'il y avait des bus qui font le trajet. Est-ce vrai?,Gare de St-Vit,Saverne-(Ht-Barr),false
Je vais à Gare de Pierrelatte pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Vallorbe-Cff?,Gare de Vallorbe-Cff,Gare de Pierrelatte,false
Je pars pour Gare de Longuyon demain. J'habite à Gare de Manosque-Gréoux,Gare de Manosque-Gréoux,Gare de Longuyon,false
quel est le trajet le plus cours de Gare de Lison vers Gare de Versailles-Chantiers?,Gare de Lison,Gare de Versailles-Chantiers,false
Je suis en train de planifier mon voyage de Gare de Rémilly à Gare de Pessac. Quelle est la meilleure option de transport?,Gare de Rémilly,Gare de Pessac,false
